,Cell_ID,material,Â÷¼ö,position,OL.Thickness
2139,DCM17,material_a,1,2,39.2
2140,DCM17,material_a,1,3,39.2
2141,DCM17,material_a,1,4,36.3
2142,DCM17,material_a,1,5,36.1
2143,DCM17,material_a,1,6,35.6
2144,DCM17,material_a,1,7,34
2158,DCM17,material_b,1,0,29
2159,DCM17,material_b,1,5,3.5
2160,DCM17,material_b,1,10,21.5
2161,DCM17,material_b,1,15,17.5
2162,DCM17,material_b,1,20,19
2163,DCM17,material_b,1,25,16
2183,DCM19,material_a,1,1,40.7
2184,DCM19,material_a,1,2,38.8
2185,DCM19,material_a,1,3,37.6
2186,DCM19,material_a,1,4,36.9
2187,DCM19,material_a,1,5,34
2188,DCM19,material_a,1,6,31.9
2203,DCM19,material_b,1,0,13.5
2204,DCM19,material_b,1,5,20
2205,DCM19,material_b,1,10,16
2206,DCM19,material_b,1,20,14
2207,DCM19,material_b,1,25,24.5
2226,DCM20,material_a,1,0,15
2227,DCM20,material_a,1,5,15
2228,DCM20,material_a,1,10,27.3
2229,DCM20,material_a,1,15,21.2
2230,DCM20,material_a,1,20,19.1
2231,DCM20,material_a,1,25,21.2
2247,DCM20,material_b,1,0,3.5
2248,DCM20,material_b,1,5,2
2249,DCM20,material_b,1,10,4
2250,DCM20,material_b,1,15,5.5
2251,DCM20,material_b,1,20,6
2252,DCM20,material_b,1,25,7
2272,DCM21,material_a,1,0,19.1
2273,DCM21,material_a,1,5,17.1
2274,DCM21,material_a,1,10,15
2275,DCM21,material_a,1,15,20.1
2276,DCM21,material_a,1,20,12.9
2277,DCM21,material_a,1,25,18.6
2293,DCM21,material_b,1,0,0.3
2294,DCM21,material_b,1,5,0.5
2295,DCM21,material_b,1,10,3
2296,DCM21,material_b,1,15,6.5
2297,DCM21,material_b,1,20,13
2298,DCM21,material_b,1,25,1.5
2318,DCM22,material_a,1,0,18.1
2319,DCM22,material_a,1,5,18.1
2320,DCM22,material_a,1,10,22.2
2321,DCM22,material_a,1,15,20.1
2322,DCM22,material_a,1,20,18.1
2323,DCM22,material_a,1,25,16
2339,DCM22,material_b,1,0,3
2340,DCM22,material_b,1,5,35
2341,DCM22,material_b,1,10,7
2342,DCM22,material_b,1,15,0.5
2343,DCM22,material_b,1,20,1
2344,DCM22,material_b,1,25,0.5
2364,DCM23,material_a,1,0,14
2365,DCM23,material_a,1,5,19.1
2366,DCM23,material_a,1,10,16
2367,DCM23,material_a,1,15,16
2368,DCM23,material_a,1,20,17.1
2369,DCM23,material_a,1,25,18.1
2385,DCM23,material_b,1,0,7
2386,DCM23,material_b,1,5,7.5
2387,DCM23,material_b,1,10,7.5
2388,DCM23,material_b,1,15,7.5
2389,DCM23,material_b,1,20,5
2390,DCM23,material_b,1,25,30
2410,DCM24,material_a,1,0,15
2411,DCM24,material_a,1,5,12.9
2412,DCM24,material_a,1,10,18.1
2413,DCM24,material_a,1,15,17.1
2414,DCM24,material_a,1,20,11.9
2415,DCM24,material_a,1,25,19.1
2431,DCM24,material_b,1,0,1
2432,DCM24,material_b,1,5,7.5
2433,DCM24,material_b,1,10,10
2434,DCM24,material_b,1,15,5
2435,DCM24,material_b,1,20,3.5
2436,DCM24,material_b,1,25,3
2456,DCM25,material_a,1,0,18.6
2457,DCM25,material_a,1,5,18.1
2458,DCM25,material_a,1,10,6.3
2459,DCM25,material_a,1,15,17.6
2460,DCM25,material_a,1,20,17.1
2461,DCM25,material_a,1,25,22.7
2476,DCM25,material_b,1,0,0
2477,DCM25,material_b,1,5,0
2478,DCM25,material_b,1,10,0
2479,DCM25,material_b,1,15,0
2480,DCM25,material_b,1,20,0.5
2481,DCM25,material_b,1,25,0.2
2501,DCM26,material_a,1,0,21.2
2502,DCM26,material_a,1,5,26.8
2503,DCM26,material_a,1,10,23.7
2504,DCM26,material_a,1,15,19.9
2505,DCM26,material_a,1,20,19.6
2506,DCM26,material_a,1,25,19.6
2522,DCM26,material_b,1,0,0
2523,DCM26,material_b,1,5,0
2524,DCM26,material_b,1,10,1.5
2525,DCM26,material_b,1,15,0.2
2526,DCM26,material_b,1,20,0
2527,DCM26,material_b,1,25,0
2547,DCM27,material_a,1,0,28.4
2548,DCM27,material_a,1,5,20.1
2549,DCM27,material_a,1,10,21.2
2550,DCM27,material_a,1,15,22.2
2551,DCM27,material_a,1,20,24.3
2552,DCM27,material_a,1,25,31.5
2568,DCM27,material_b,1,0,1
2569,DCM27,material_b,1,5,5
2570,DCM27,material_b,1,10,20
2571,DCM27,material_b,1,15,5.5
2572,DCM27,material_b,1,20,0
2573,DCM27,material_b,1,25,1
2593,DCM28,material_a,1,0,20.1
2594,DCM28,material_a,1,5,24.8
2595,DCM28,material_a,1,10,19.1
2596,DCM28,material_a,1,15,19.1
2597,DCM28,material_a,1,20,19.6
2598,DCM28,material_a,1,25,23.2
2614,DCM28,material_b,1,0,0
2615,DCM28,material_b,1,5,0
2616,DCM28,material_b,1,10,0
2617,DCM28,material_b,1,15,0
2618,DCM28,material_b,1,20,0
2619,DCM28,material_b,1,25,0
2639,DCM29,material_a,1,0,32.5
2640,DCM29,material_a,1,5,16
2641,DCM29,material_a,1,10,35.6
2642,DCM29,material_a,1,15,25.3
2643,DCM29,material_a,1,20,24.3
2644,DCM29,material_a,1,25,16
2660,DCM29,material_b,1,0,1
2661,DCM29,material_b,1,5,1.5
2662,DCM29,material_b,1,10,13
2663,DCM29,material_b,1,15,18
2664,DCM29,material_b,1,20,0.2
2665,DCM29,material_b,1,25,0.5
2685,DCM30,material_a,1,0,26.3
2686,DCM30,material_a,1,5,29.4
2687,DCM30,material_a,1,10,20.1
2688,DCM30,material_a,1,15,30.4
2689,DCM30,material_a,1,20,42.8
2690,DCM30,material_a,1,25,41.7
2706,DCM30,material_b,1,0,4.5
2707,DCM30,material_b,1,5,7
2708,DCM30,material_b,1,10,3.5
2709,DCM30,material_b,1,15,14
2710,DCM30,material_b,1,20,4
2711,DCM30,material_b,1,25,24
2731,DCM31,material_a,1,0,23.7
2732,DCM31,material_a,1,5,21.2
2733,DCM31,material_a,1,10,22.7
2734,DCM31,material_a,1,15,22.2
2735,DCM31,material_a,1,20,33.1
2736,DCM31,material_a,1,25,21.2
2752,DCM31,material_b,1,0,0.2
2753,DCM31,material_b,1,5,0
2754,DCM31,material_b,1,10,0
2755,DCM31,material_b,1,15,0
2756,DCM31,material_b,1,20,0
2757,DCM31,material_b,1,25,0.2
2777,DCM32,material_a,1,0,18.6
2778,DCM32,material_a,1,5,24.3
2779,DCM32,material_a,1,10,19.1
2780,DCM32,material_a,1,15,16
2781,DCM32,material_a,1,20,17.1
2782,DCM32,material_a,1,25,15
2798,DCM32,material_b,1,0,1
2799,DCM32,material_b,1,5,3
2800,DCM32,material_b,1,10,5
2801,DCM32,material_b,1,15,1
2802,DCM32,material_b,1,20,4.5
2803,DCM32,material_b,1,25,0.2
2823,EC03B1,material_a,1,0,25.3
2824,EC03B1,material_a,1,5,19.1
2825,EC03B1,material_a,1,10,32.5
2826,EC03B1,material_a,1,15,16
2827,EC03B1,material_a,1,20,24.3
2828,EC03B1,material_a,1,25,27.3
2844,EC03B1,material_b,1,0,8
2845,EC03B1,material_b,1,5,4.5
2846,EC03B1,material_b,1,10,10
2847,EC03B1,material_b,1,15,7
2848,EC03B1,material_b,1,20,2
2849,EC03B1,material_b,1,25,5
2869,EC03B1,material_b,1,0,7
2870,EC03B2,material_a,1,0,37.1
2871,EC03B2,material_a,1,5,24.3
2872,EC03B2,material_a,1,10,23.2
2873,EC03B2,material_a,1,15,26.3
2874,EC03B2,material_a,1,20,19.1
2875,EC03B2,material_a,1,25,57.2
2891,EC03B2,material_b,1,5,6.5
2892,EC03B2,material_b,1,10,10
2893,EC03B2,material_b,1,15,4.5
2894,EC03B2,material_b,1,20,4
2895,EC03B2,material_b,1,25,10
2915,EC03B3,material_a,1,0,24.3
2916,EC03B3,material_a,1,5,18.1
2917,EC03B3,material_a,1,10,19.1
2918,EC03B3,material_a,1,15,14
2919,EC03B3,material_a,1,20,20.1
2920,EC03B3,material_a,1,25,28.4
2936,EC03B3,material_b,1,0,19
2937,EC03B3,material_b,1,5,7.5
2938,EC03B3,material_b,1,10,14.5
2939,EC03B3,material_b,1,15,8.5
2940,EC03B3,material_b,1,20,5.5
2941,EC03B3,material_b,1,25,7
2961,EC03B4,material_a,1,0,19.1
2962,EC03B4,material_a,1,5,25.3
2963,EC03B4,material_a,1,10,7.8
2964,EC03B4,material_a,1,15,15
2965,EC03B4,material_a,1,20,16
2966,EC03B4,material_a,1,25,20.1
2982,EC03B4,material_b,1,0,1.5
2983,EC03B4,material_b,1,5,1.5
2984,EC03B4,material_b,1,10,3.5
2985,EC03B4,material_b,1,15,5
2986,EC03B4,material_b,1,20,2
2987,EC03B4,material_b,1,25,8
3007,EC03B5,material_a,1,0,18.1
3008,EC03B5,material_a,1,5,19.1
3009,EC03B5,material_a,1,10,15
3010,EC03B5,material_a,1,15,19.1
3011,EC03B5,material_a,1,20,23.2
3012,EC03B5,material_a,1,25,11.9
3042,EC03B5,material_a,1,25,17.1
3043,EC03B5,material_a,1,15,24.3
3044,EC03B5,material_a,1,5,26.3
3045,EC03B5,material_a,1,10,26.3
3046,EC03B5,material_a,1,0,32.5
3048,EC03B5,material_a,1,20,36.6
3049,EC03B5,material_b,1,0,4.5
3050,EC03B5,material_b,1,5,3
3051,EC03B5,material_b,1,10,0.5
3052,EC03B5,material_b,1,15,0.5
3053,EC03B5,material_b,1,20,5
3054,EC03B5,material_b,1,25,4
3089,EC03B50,material_a,1,20,12.9
3090,EC03B50,material_a,1,5,14
3091,EC03B50,material_a,1,15,14
3092,EC03B50,material_a,1,10,16
3094,EC03B50,material_a,1,25,25.3
3095,EC03B50,material_a,1,0,28.4
3100,EC03B50,material_b,1,0,9
3101,EC03B50,material_b,1,5,9
3102,EC03B50,material_b,1,10,7
3103,EC03B50,material_b,1,15,10
3104,EC03B50,material_b,1,20,10
3105,EC03B50,material_b,1,25,26
3139,EC03B51,material_a,1,20,28.4
3140,EC03B51,material_a,1,0,32.5
3142,EC03B51,material_a,1,5,34.5
3143,EC03B51,material_a,1,10,34.5
3144,EC03B51,material_a,1,25,37.6
3145,EC03B51,material_a,1,15,39.7
3164,EC03B51,material_b,1,0,26
3165,EC03B51,material_b,1,5,17
3166,EC03B51,material_b,1,10,19
3167,EC03B51,material_b,1,15,26
3168,EC03B51,material_b,1,20,7
3169,EC03B51,material_b,1,25,5
3185,EC03B53,material_a,1,15,17.1
3186,EC03B53,material_a,1,20,24.3
3187,EC03B53,material_a,1,0,25.3
3188,EC03B53,material_a,1,25,25.3
3189,EC03B53,material_a,1,10,33.5
3191,EC03B53,material_a,1,5,37.6
3210,EC03B53,material_b,1,0,21
3211,EC03B53,material_b,1,5,14
3212,EC03B53,material_b,1,10,15
3213,EC03B53,material_b,1,15,14
3214,EC03B53,material_b,1,20,10
3215,EC03B53,material_b,1,25,12
3231,EC03B54,material_a,1,5,11.9
3232,EC03B54,material_a,1,0,21.2
3233,EC03B54,material_a,1,15,26.3
3234,EC03B54,material_a,1,20,28.4
3236,EC03B54,material_a,1,10,38.7
3237,EC03B54,material_a,1,25,38.7
3256,EC03B54,material_b,1,0,12
3257,EC03B54,material_b,1,5,7
3258,EC03B54,material_b,1,10,9
3259,EC03B54,material_b,1,15,11
3260,EC03B54,material_b,1,20,13
3261,EC03B54,material_b,1,25,6
3277,EC03B55,material_a,1,0,23.2
3278,EC03B55,material_a,1,5,25.3
3279,EC03B55,material_a,1,10,28.4
3280,EC03B55,material_a,1,20,30.4
3282,EC03B55,material_a,1,25,40.7
3283,EC03B55,material_a,1,15,47.9
3302,EC03B55,material_b,1,0,6
3303,EC03B55,material_b,1,5,20
3304,EC03B55,material_b,1,10,19
3305,EC03B55,material_b,1,15,23
3306,EC03B55,material_b,1,20,24
3307,EC03B55,material_b,1,25,22
3323,EC03B56,material_a,1,15,15
3324,EC03B56,material_a,1,0,17.1
3325,EC03B56,material_a,1,5,17.1
3327,EC03B56,material_a,1,10,18.1
3328,EC03B56,material_a,1,25,22.2
3329,EC03B56,material_a,1,20,27.3
3348,EC03B56,material_b,1,0,9
3349,EC03B56,material_b,1,5,6
3350,EC03B56,material_b,1,10,6
3351,EC03B56,material_b,1,15,7
3352,EC03B56,material_b,1,20,8
3353,EC03B56,material_b,1,25,9
3369,EC03B57,material_a,1,5,14
3371,EC03B57,material_a,1,15,17.1
3372,EC03B57,material_a,1,20,17.1
3373,EC03B57,material_a,1,25,20.1
3374,EC03B57,material_a,1,10,22.2
3375,EC03B57,material_a,1,0,24.3
3394,EC03B57,material_b,1,0,4
3395,EC03B57,material_b,1,5,6
3396,EC03B57,material_b,1,10,3
3397,EC03B57,material_b,1,15,4
3398,EC03B57,material_b,1,20,3
3399,EC03B57,material_b,1,25,7
3415,EC03B58,material_a,1,20,12.9
3416,EC03B58,material_a,1,5,14
3417,EC03B58,material_a,1,25,15
3418,EC03B58,material_a,1,10,16
3420,EC03B58,material_a,1,0,18.1
3421,EC03B58,material_a,1,15,18.1
3440,EC03B58,material_b,1,0,5
3441,EC03B58,material_b,1,5,10
3442,EC03B58,material_b,1,10,6
3443,EC03B58,material_b,1,15,9
3444,EC03B58,material_b,1,20,5
3445,EC03B58,material_b,1,25,5
3461,EC03B59,material_a,1,5,11.9
3462,EC03B59,material_a,1,0,14
3463,EC03B59,material_a,1,25,14
3465,EC03B59,material_a,1,10,16
3466,EC03B59,material_a,1,15,16
3467,EC03B59,material_a,1,20,17.1
3486,EC03B59,material_b,1,0,6
3487,EC03B59,material_b,1,5,6
3488,EC03B59,material_b,1,10,8
3489,EC03B59,material_b,1,15,4
3490,EC03B59,material_b,1,20,7
3491,EC03B59,material_b,1,25,9
3493,EC03B6,material_a,1,0,21.2
3494,EC03B6,material_a,1,5,23.2
3495,EC03B6,material_a,1,10,18.1
3496,EC03B6,material_a,1,15,18.1
3497,EC03B6,material_a,1,20,9.9
3498,EC03B6,material_a,1,25,18.1
3514,EC03B6,material_b,1,0,1.5
3515,EC03B6,material_b,1,5,2
3516,EC03B6,material_b,1,10,4
3517,EC03B6,material_b,1,15,12.5
3518,EC03B6,material_b,1,20,5
3519,EC03B6,material_b,1,25,4.5
3539,EC03B60,material_a,1,25,17.1
3540,EC03B60,material_a,1,15,24.3
3541,EC03B60,material_a,1,5,26.3
3542,EC03B60,material_a,1,10,26.3
3543,EC03B60,material_a,1,0,32.5
3545,EC03B60,material_a,1,20,36.6
3578,EC03B60,material_b,1,0,26
3579,EC03B60,material_b,1,5,5
3580,EC03B60,material_b,1,10,14.5
3581,EC03B60,material_b,1,15,6.5
3582,EC03B60,material_b,1,20,14
3583,EC03B60,material_b,1,25,11
3598,EC03B61,material_a,1,5,16
3600,EC03B61,material_a,1,0,19.1
3601,EC03B61,material_a,1,20,19.1
3602,EC03B61,material_a,1,25,24.3
3603,EC03B61,material_a,1,10,25.3
3604,EC03B61,material_a,1,15,27.3
3623,EC03B61,material_b,1,0,8
3624,EC03B61,material_b,1,5,7
3625,EC03B61,material_b,1,10,5
3626,EC03B61,material_b,1,15,6
3627,EC03B61,material_b,1,20,4
3628,EC03B61,material_b,1,25,2
3644,EC03B62,material_a,1,15,16
3645,EC03B62,material_a,1,20,24.3
3646,EC03B62,material_a,1,5,25.3
3647,EC03B62,material_a,1,25,27.3
3649,EC03B62,material_a,1,0,28.4
3650,EC03B62,material_a,1,10,30.4
3669,EC03B62,material_b,1,0,3
3670,EC03B62,material_b,1,5,9
3671,EC03B62,material_b,1,10,4
3672,EC03B62,material_b,1,15,9
3673,EC03B62,material_b,1,20,8
3674,EC03B62,material_b,1,25,7
3690,EC03B63,material_a,1,5,17.1
3691,EC03B63,material_a,1,15,23.2
3692,EC03B63,material_a,1,0,30.4
3693,EC03B63,material_a,1,10,30.4
3694,EC03B63,material_a,1,20,31.5
3695,EC03B63,material_a,1,25,36.6
3714,EC03B63,material_b,1,0,6.5
3715,EC03B63,material_b,1,5,7
3716,EC03B63,material_b,1,10,15
3717,EC03B63,material_b,1,15,7
3718,EC03B63,material_b,1,20,9
3719,EC03B63,material_b,1,25,7
3735,EC03B64,material_a,1,20,19.1
3736,EC03B64,material_a,1,5,24.3
3737,EC03B64,material_a,1,0,25.3
3738,EC03B64,material_a,1,15,25.3
3739,EC03B64,material_a,1,25,27.3
3740,EC03B64,material_a,1,10,32.5
3760,EC03B64,material_b,1,0,16
3761,EC03B64,material_b,1,5,13
3762,EC03B64,material_b,1,10,5
3763,EC03B64,material_b,1,15,11
3764,EC03B64,material_b,1,20,8
3765,EC03B64,material_b,1,25,8
3767,EC101,material_a,1,0,23.2
3768,EC101,material_a,1,5,38.7
3769,EC101,material_a,1,10,64.4
3770,EC101,material_a,1,15,31.5
3771,EC101,material_a,1,20,42.8
3772,EC101,material_a,1,25,37.6
3788,EC101,material_b,1,0,7
3789,EC101,material_b,1,5,15
3790,EC101,material_b,1,10,12
3791,EC101,material_b,1,15,11
3792,EC101,material_b,1,20,13
3793,EC101,material_b,1,25,15
3809,EC102,material_a,1,0,19.1
3810,EC102,material_a,1,5,20.1
3811,EC102,material_a,1,10,15
3812,EC102,material_a,1,15,27.3
3813,EC102,material_a,1,20,21.2
3814,EC102,material_a,1,25,17.1
3830,EC102,material_b,1,0,17
3831,EC102,material_b,1,5,16
3832,EC102,material_b,1,10,12
3833,EC102,material_b,1,15,16
3834,EC102,material_b,1,20,15
3835,EC102,material_b,1,25,27
3851,EC103,material_a,1,0,29.4
3852,EC103,material_a,1,5,20.1
3853,EC103,material_a,1,10,21.2
3854,EC103,material_a,1,15,17.1
3855,EC103,material_a,1,20,28.4
3856,EC103,material_a,1,25,17.1
3872,EC103,material_b,1,0,15
3873,EC103,material_b,1,5,14
3874,EC103,material_b,1,10,12
3875,EC103,material_b,1,15,15
3876,EC103,material_b,1,20,7
3877,EC103,material_b,1,25,18
3893,EC104,material_a,1,0,19.1
3894,EC104,material_a,1,5,26.3
3895,EC104,material_a,1,10,16
3896,EC104,material_a,1,15,18.1
3897,EC104,material_a,1,20,11.9
3898,EC104,material_a,1,25,26.3
3914,EC104,material_b,1,0,13
3915,EC104,material_b,1,5,13
3916,EC104,material_b,1,10,12
3917,EC104,material_b,1,15,8
3918,EC104,material_b,1,20,8
3919,EC104,material_b,1,25,8
3935,EC105,material_a,1,0,16
3936,EC105,material_a,1,5,18.1
3937,EC105,material_a,1,10,22.2
3938,EC105,material_a,1,15,20.1
3939,EC105,material_a,1,20,21.2
3940,EC105,material_a,1,25,26.3
3956,EC105,material_b,1,0,5
3957,EC105,material_b,1,5,14
3958,EC105,material_b,1,10,10
3959,EC105,material_b,1,15,4
3960,EC105,material_b,1,20,7
3961,EC105,material_b,1,25,10
3977,EC106,material_a,1,0,22.2
3978,EC106,material_a,1,5,9.9
3979,EC106,material_a,1,10,36.6
3980,EC106,material_a,1,15,28.4
3981,EC106,material_a,1,20,22.2
3982,EC106,material_a,1,25,28.4
3998,EC106,material_b,1,0,12
3999,EC106,material_b,1,5,23
4000,EC106,material_b,1,10,15
4001,EC106,material_b,1,15,10
4002,EC106,material_b,1,20,13
4003,EC106,material_b,1,25,23
4019,EC107,material_a,1,0,23.2
4020,EC107,material_a,1,5,17.1
4021,EC107,material_a,1,10,17.1
4022,EC107,material_a,1,15,17.1
4023,EC107,material_a,1,20,21.2
4024,EC107,material_a,1,25,21.2
4040,EC107,material_b,1,0,11
4041,EC107,material_b,1,5,15
4042,EC107,material_b,1,10,15
4043,EC107,material_b,1,15,6
4044,EC107,material_b,1,20,17
4045,EC107,material_b,1,25,20
4061,EC108,material_a,1,0,24.3
4062,EC108,material_a,1,5,17.1
4063,EC108,material_a,1,10,18.1
4064,EC108,material_a,1,15,15
4065,EC108,material_a,1,20,17.1
4066,EC108,material_a,1,25,20.1
4082,EC108,material_b,1,0,6
4083,EC108,material_b,1,5,12
4084,EC108,material_b,1,10,6
4085,EC108,material_b,1,15,8
4086,EC108,material_b,1,20,11
4087,EC108,material_b,1,25,9
4103,EC109,material_a,1,0,15
4104,EC109,material_a,1,5,19.1
4105,EC109,material_a,1,10,14
4106,EC109,material_a,1,15,23.2
4107,EC109,material_a,1,20,14
4108,EC109,material_a,1,25,18.1
4124,EC109,material_b,1,0,6
4125,EC109,material_b,1,5,8
4126,EC109,material_b,1,10,5
4127,EC109,material_b,1,15,17
4128,EC109,material_b,1,20,11
4129,EC109,material_b,1,25,13
4145,EC110,material_a,1,0,16
4146,EC110,material_a,1,5,16
4147,EC110,material_a,1,10,12.9
4148,EC110,material_a,1,15,20.1
4149,EC110,material_a,1,20,20.1
4150,EC110,material_a,1,25,17.1
4166,EC110,material_b,1,0,8
4167,EC110,material_b,1,5,4
4168,EC110,material_b,1,10,11
4169,EC110,material_b,1,15,12
4170,EC110,material_b,1,20,8
4171,EC110,material_b,1,25,17
4187,EC111,material_a,1,0,7.8
4188,EC111,material_a,1,5,11.9
4189,EC111,material_a,1,10,17.1
4190,EC111,material_a,1,15,7.8
4191,EC111,material_a,1,20,8.8
4192,EC111,material_a,1,25,8.8
4208,EC111,material_b,1,0,2
4209,EC111,material_b,1,5,1
4210,EC111,material_b,1,10,0.5
4211,EC111,material_b,1,15,1.5
4212,EC111,material_b,1,20,3
4213,EC111,material_b,1,25,7
4229,EC112,material_a,1,0,21.2
4230,EC112,material_a,1,5,11.9
4231,EC112,material_a,1,10,15
4232,EC112,material_a,1,15,21.2
4233,EC112,material_a,1,20,5.7
4234,EC112,material_a,1,25,8.8
4250,EC112,material_b,1,0,3
4251,EC112,material_b,1,5,2
4252,EC112,material_b,1,10,5
4253,EC112,material_b,1,15,7
4254,EC112,material_b,1,20,4
4255,EC112,material_b,1,25,3
4271,EC113,material_a,1,0,17.1
4272,EC113,material_a,1,5,17.1
4273,EC113,material_a,1,10,12.9
4274,EC113,material_a,1,15,20.1
4275,EC113,material_a,1,20,22.2
4276,EC113,material_a,1,25,17.1
4292,EC113,material_b,1,0,5
4293,EC113,material_b,1,5,6
4294,EC113,material_b,1,10,6
4295,EC113,material_b,1,15,1
4296,EC113,material_b,1,20,1
4297,EC113,material_b,1,25,13
4313,EC114,material_a,1,0,10.9
4314,EC114,material_a,1,5,19.1
4315,EC114,material_a,1,10,18.1
4316,EC114,material_a,1,15,21.2
4317,EC114,material_a,1,20,14
4318,EC114,material_a,1,25,20.1
4334,EC114,material_b,1,0,12
4335,EC114,material_b,1,5,10
4336,EC114,material_b,1,10,9
4337,EC114,material_b,1,15,8
4338,EC114,material_b,1,20,8
4339,EC114,material_b,1,25,12
4355,EC115,material_a,1,0,25.3
4356,EC115,material_a,1,5,23.2
4357,EC115,material_a,1,10,18.1
4358,EC115,material_a,1,15,28.4
4359,EC115,material_a,1,20,23.2
4360,EC115,material_a,1,25,28.4
4376,EC115,material_b,1,0,13
4377,EC115,material_b,1,5,22
4378,EC115,material_b,1,10,6
4379,EC115,material_b,1,15,9
4380,EC115,material_b,1,20,18
4381,EC115,material_b,1,25,17
4397,EC116,material_a,1,0,24.3
4398,EC116,material_a,1,5,18.1
4399,EC116,material_a,1,10,18.1
4400,EC116,material_a,1,15,26.3
4401,EC116,material_a,1,20,24.3
4402,EC116,material_a,1,25,20.1
4418,EC116,material_b,1,0,9
4419,EC116,material_b,1,5,15
4420,EC116,material_b,1,10,13
4421,EC116,material_b,1,15,13
4422,EC116,material_b,1,20,25
4423,EC116,material_b,1,25,8
4439,EC117,material_a,1,0,27.3
4440,EC117,material_a,1,5,20.1
4441,EC117,material_a,1,10,22.2
4442,EC117,material_a,1,15,23.2
4443,EC117,material_a,1,20,23.2
4444,EC117,material_a,1,25,19.1
4460,EC117,material_b,1,0,13
4461,EC117,material_b,1,5,9
4462,EC117,material_b,1,10,9
4463,EC117,material_b,1,15,10
4464,EC117,material_b,1,20,8
4465,EC117,material_b,1,25,22
4481,EC118,material_a,1,0,17.1
4482,EC118,material_a,1,5,20.1
4483,EC118,material_a,1,10,21.2
4484,EC118,material_a,1,15,30.4
4485,EC118,material_a,1,20,36.6
4486,EC118,material_a,1,25,22.2
4502,EC118,material_b,1,0,11
4503,EC118,material_b,1,5,13
4504,EC118,material_b,1,10,8
4505,EC118,material_b,1,15,20
4506,EC118,material_b,1,20,9
4507,EC118,material_b,1,25,8
4523,EC119,material_a,1,0,24.3
4524,EC119,material_a,1,5,23.2
4525,EC119,material_a,1,10,22.2
4526,EC119,material_a,1,15,28.4
4527,EC119,material_a,1,20,17.1
4528,EC119,material_a,1,25,18.1
4544,EC119,material_b,1,0,10
4545,EC119,material_b,1,5,10
4546,EC119,material_b,1,10,17
4547,EC119,material_b,1,15,14
4548,EC119,material_b,1,20,13
4549,EC119,material_b,1,25,19
4565,EC120,material_a,1,0,17.1
4566,EC120,material_a,1,5,24.3
4567,EC120,material_a,1,10,34.5
4568,EC120,material_a,1,15,21.2
4569,EC120,material_a,1,20,31.5
4570,EC120,material_a,1,25,19.1
4586,EC120,material_b,1,0,15
4587,EC120,material_b,1,5,13
4588,EC120,material_b,1,10,7
4589,EC120,material_b,1,15,10
4590,EC120,material_b,1,20,2
4591,EC120,material_b,1,25,9
4607,EC121,material_a,1,0,14
4608,EC121,material_a,1,5,21.2
4609,EC121,material_a,1,10,22.2
4610,EC121,material_a,1,15,29.4
4611,EC121,material_a,1,20,25.3
4612,EC121,material_a,1,25,22.2
4628,EC121,material_b,1,0,4
4629,EC121,material_b,1,5,31
4630,EC121,material_b,1,10,15
4631,EC121,material_b,1,15,36
4632,EC121,material_b,1,20,17
4633,EC121,material_b,1,25,18
4649,EC122,material_a,1,0,19.1
4650,EC122,material_a,1,5,26.3
4651,EC122,material_a,1,10,36.6
4652,EC122,material_a,1,15,34.5
4653,EC122,material_a,1,20,23.2
4654,EC122,material_a,1,25,32.5
4670,EC122,material_b,1,0,29
4671,EC122,material_b,1,5,21
4672,EC122,material_b,1,10,34
4673,EC122,material_b,1,15,36
4674,EC122,material_b,1,20,34
4675,EC122,material_b,1,25,26
